DK.21,South Denmark__South Denmark
DM.11,Saint Peter__Saint Peter
DM.10,Saint Paul__Saint Paul
DM.09,Saint Patrick__Saint Patrick
DM.08,Saint Mark__Saint Mark
DM.07,Saint Luke__Saint Luke
DM.06,Saint Joseph__Saint Joseph
DM.05,Saint John__Saint John
DM.04,Saint George__Saint George
DM.03,Saint David__Saint David
DM.02,Saint Andrew__Saint Andrew
DO.27,Valverde__Valverde
DO.26,Santiago Rodriguez__Santiago Rodríguez
DO.25,Santiago__Santiago
DO.24,San Pedro de Macoris__San Pedro de Macorís
DO.23,San Juan__San Juan
DO.33,San Cristobal__San Cristóbal
DO.21,Sanchez Ramirez__Sánchez Ramírez
DO.20,Samana__Samaná
DO.19,Hermanas Mirabal__Hermanas Mirabal
DO.18,Puerto Plata__Puerto Plata
DO.35,Peravia__Peravia
DO.16,Pedernales__Pedernales
DO.34,Nacional__Nacional
DO.32,Monte Plata__Monte Plata
DO.15,Monte Cristi__Monte Cristi
DO.31,Monsenor Nouel__Monseñor Nouel
DO.14,Maria Trinidad Sanchez__María Trinidad Sánchez
DO.30,La Vega__La Vega
DO.12,La Romana__La Romana
DO.10,La Altagracia__La Altagracia
DO.09,Independencia__Independencia
DO.29,Hato Mayor__Hato Mayor
DO.08,Espaillat__Espaillat
DO.28,El Seibo__El Seíbo
DO.11,Elias Pina__Elías Piña
DO.06,Duarte__Duarte
DO.04,Dajabon__Dajabón
DO.03,Barahona__Barahona
DO.02,Baoruco__Baoruco
DO.01,Azua__Azua
DO.36,San Jose de Ocoa__San José de Ocoa
DO.37,Santo Domingo__Santo Domingo
DZ.15,Tlemcen__Tlemcen
DZ.14,Tizi Ouzou__Tizi Ouzou
DZ.56,Tissemsilt__Tissemsilt
DZ.55,Tipaza__Tipaza
DZ.54,Tindouf__Tindouf
DZ.13,Tiaret__Tiaret
DZ.33,Tebessa__Tébessa
DZ.53,Tamanrasset__Tamanrasset
DZ.52,Souk Ahras__Souk Ahras
DZ.31,Skikda__Skikda
DZ.30,Sidi Bel Abbes__Sidi Bel Abbès
DZ.12,Setif__Sétif
DZ.10,Saida__Saida
DZ.51,Relizane__Relizane
DZ.29,Oum el Bouaghi__Oum el Bouaghi
DZ.50,Ouargla__Ouargla
DZ.09,Oran__Oran
DZ.49,Naama__Naama
DZ.27,M'Sila__M'Sila
DZ.07,Mostaganem__Mostaganem
DZ.48,Mila__Mila
DZ.06,Medea__Medea
DZ.26,Mascara__Mascara
DZ.25,Laghouat__Laghouat
DZ.47,Khenchela__Khenchela
DZ.24,Jijel__Jijel
DZ.46,Illizi__Illizi
DZ.23,Guelma__Guelma
DZ.45,Ghardaia__Ghardaia
DZ.44,El Tarf__El Tarf
DZ.43,El Oued__El Oued
DZ.42,El Bayadh__El Bayadh
DZ.22,Djelfa__Djelfa
DZ.04,Constantine__Constantine
DZ.41,Chlef__Chlef
DZ.40,Boumerdes__Boumerdes
DZ.21,Bouira__Bouira
DZ.39,Bordj Bou Arreridj__Bordj Bou Arréridj
DZ.20,Blida__Blida
DZ.19,Biskra__Biskra
DZ.18,Bejaia__Béjaïa
DZ.38,Bechar__Béchar
DZ.03,Batna__Batna
DZ.37,Annaba__Annaba
DZ.01,Algiers__Algiers
DZ.36,Ain Temouchent__Aïn Témouchent
DZ.35,Ain Defla__Aïn Defla
DZ.34,Adrar__Adrar
EC.20,Zamora-Chinchipe__Zamora-Chinchipe
EC.19,Tungurahua__Tungurahua
EC.18,Pichincha__Pichincha
EC.17,Pastaza__Pastaza
EC.23,Napo__Napo
EC.15,Morona-Santiago__Morona-Santiago
EC.14,Manabi__Manabí
EC.13,Los Rios__Los Ríos
EC.12,Loja__Loja
EC.11,Imbabura__Imbabura
EC.10,Guayas__Guayas
EC.01,Galapagos__Galápagos
EC.09,Esmeraldas__Esmeraldas
EC.08,El Oro__El Oro
EC.07,Cotopaxi__Cotopaxi
EC.06,Chimborazo__Chimborazo
EC.05,Carchi__Carchi
EC.04,Canar__Cañar
EC.03,Bolivar__Bolívar
EC.02,Azuay__Azuay
EC.22,Sucumbios__Sucumbios
EC.24,Orellana__Orellana
EC.26,Santo Domingo de los Tsachilas__Santo Domingo de los Tsáchilas
EC.25,Santa Elena__Santa Elena
EE.21,Vorumaa__Võrumaa
EE.20,Viljandimaa__Viljandimaa
EE.19,Valgamaa__Valgamaa
EE.18,Tartu__Tartu
EE.14,Saare__Saare
EE.13,Raplamaa__Raplamaa
EE.12,Polvamaa__Põlvamaa
EE.11,Paernumaa__Pärnumaa
EE.08,Laeaene-Virumaa__Lääne-Virumaa
EE.07,Laeaene__Lääne
EE.05,Jogevamaa__Jõgevamaa
EE.04,Jaervamaa__Järvamaa
EE.03,Ida-Virumaa__Ida-Virumaa
EE.02,Hiiumaa__Hiiumaa
EE.01,Harjumaa__Harjumaa
EG.24,Sohag__Sohag
EG.27,North Sinai__North Sinai
EG.23,Qena__Qena
EG.22,Matruh__Matruh
EG.21,Kafr el-Sheikh__Kafr el-Sheikh
EG.26,South Sinai__South Sinai
EG.20,Damietta__Damietta
EG.19,Port Said__Port Said
EG.18,Beni Suweif__Beni Suweif
EG.17,Asyut__Asyut
EG.16,Aswan__Aswan
EG.15,Suez__Suez
EG.14,Sharqia__Sharqia
EG.13,New Valley__New Valley
EG.12,Qalyubia__Qalyubia
EG.11,Cairo__Cairo
EG.10,Minya__Minya
EG.09,Monufia__Monufia
EG.08,Giza__Giza
EG.07,Ismailia__Ismailia
EG.06,Alexandria__Alexandria
EG.05,Gharbia__Gharbia
EG.04,Faiyum__Faiyum
EG.03,Beheira__Beheira
EG.02,Red Sea__Red Sea
EG.01,Dakahlia__Dakahlia
EG.28,Luxor__Luxor
ER.01,Anseba__Anseba
ER.02,Debub__Debub
ER.03,Southern Red Sea__Southern Red Sea
ER.04,Gash-Barka__Gash-Barka
ER.05,Maekel__Maekel
ER.06,Northern Red Sea__Northern Red Sea
ES.31,Murcia__Murcia
ES.CE,Ceuta__Ceuta
ES.07,Balearic Islands__Balearic Islands
ES.51,Andalusia__Andalusia
ES.53,Canary Islands__Canary Islands
ES.54,Castille-La Mancha__Castille-La Mancha
ES.57,Extremadura__Extremadura
ES.60,Valencia__Valencia
ES.34,Asturias__Asturias
ES.32,Navarre__Navarre
ES.29,Madrid__Madrid
ES.27,La Rioja__La Rioja
ES.39,Cantabria__Cantabria
ES.52,Aragon__Aragon
ES.55,Castille and Leon__Castille and León
ES.56,Catalonia__Catalonia
ES.58,Galicia__Galicia
ES.59,Basque Country__Basque Country
ES.ML,Melilla__Melilla
ET.44,Addis Ababa__Addis Ababa
ET.45,Afar__Āfar
ET.46,Amhara__Amhara
ET.47,Binshangul Gumuz__Bīnshangul Gumuz
ET.48,Dire Dawa__Dire Dawa
ET.49,Gambela__Gambela
ET.50,Harari__Harari
ET.51,Oromiya__Oromiya
ET.52,Somali__Somali
ET.53,Tigray__Tigray
ET.54,SNNPR__SNNPR
FI.19,Lapland__Lapland
FI.18,Kainuu__Kainuu
FI.17,Northern Ostrobothnia__Northern Ostrobothnia
FI.16,Central Ostrobothnia__Central Ostrobothnia
FI.15,Ostrobothnia__Ostrobothnia
FI.14,Southern Ostrobothnia__Southern Ostrobothnia
FI.13,Central Finland__Central Finland
FI.12,North Karelia__North Karelia
FI.11,Northern Savo__Northern Savo
FI.10,Southern Savonia__Southern Savonia
FI.09,South Karelia__South Karelia
FI.08,Kymenlaakso__Kymenlaakso
FI.06,Pirkanmaa__Pirkanmaa
FI.05,Tavastia Proper__Tavastia Proper
FI.02,Finland Proper__Finland Proper
FI.01,Uusimaa__Uusimaa
FI.07,Paijanne Tavastia__Päijänne Tavastia
FI.04,Satakunta__Satakunta
FJ.05,Western__Western
FJ.03,Northern__Northern
FJ.01,Central__Central
FJ.02,Eastern__Eastern
FJ.04,Rotuma__Rotuma
FM.04,Yap__Yap
FM.02,Pohnpei__Pohnpei
FM.01,Kosrae__Kosrae
FM.03,Chuuk__Chuuk
FO.VG,Vagar__Vágar
FO.SU,Suduroy__Suðuroy
FO.ST,Streymoy__Streymoy
FO.SA,Sandoy__Sandoy
FO.NO,Nordoyar__Norðoyar
FO.OS,Eysturoy__Eysturoy
FR.93,Provence-Alpes-Cote d'Azur__Provence-Alpes-Côte d'Azur
FR.52,Pays de la Loire__Pays de la Loire
FR.11,Ile-de-France__Île-de-France
FR.94,Corsica__Corsica
FR.24,Centre__Centre
FR.53,Brittany__Brittany
FR.27,Bourgogne-Franche-Comte__Bourgogne-Franche-Comté
FR.75,Nouvelle-Aquitaine__Nouvelle-Aquitaine
FR.28,Normandy__Normandy
FR.44,Grand Est__Grand Est
FR.76,Occitanie__Occitanie
FR.32,Hauts-de-France__Hauts-de-France
FR.84,Auvergne-Rhone-Alpes__Auvergne-Rhône-Alpes
GA.09,Woleu-Ntem__Woleu-Ntem
GA.08,Ogooue-Maritime__Ogooué-Maritime
GA.07,Ogooue-Lolo__Ogooué-Lolo
GA.06,Ogooue-Ivindo__Ogooué-Ivindo
GA.05,Nyanga__Nyanga
GA.04,Ngouni__Ngouni
GA.03,Moyen-Ogooue__Moyen-Ogooué
GA.02,Haut-Ogooue__Haut-Ogooué
GA.01,Estuaire__Estuaire
GB.WLS,Wales__Wales
GB.SCT,Scotland__Scotland
GB.NIR,Northern Ireland__Northern Ireland
GB.ENG,England__England
GD.06,Saint Patrick__Saint Patrick
GD.05,Saint Mark__Saint Mark
GD.04,Saint John__Saint John
GD.03,Saint George__Saint George
GD.02,Saint David__Saint David
GD.01,Saint Andrew__Saint Andrew
GD.10,Carriacou and Petite Martinique__Carriacou and Petite Martinique
GE.51,T'bilisi__T'bilisi
GE.04,Ajaria__Ajaria
GE.68,Kvemo Kartli__Kvemo Kartli
GE.67,Kakheti__Kakheti
GE.65,Guria__Guria
GE.66,Imereti__Imereti
GE.73,Shida Kartli__Shida Kartli
GE.69,Mtskheta-Mtianeti__Mtskheta-Mtianeti
GE.70,Racha-Lechkhumi and Kvemo Svaneti__Racha-Lechkhumi and Kvemo Svaneti
GE.71,Samegrelo and Zemo Svaneti__Samegrelo and Zemo Svaneti
GE.72,Samtskhe-Javakheti__Samtskhe-Javakheti
GE.02,Abkhazia__Abkhazia
GF.GF,Guyane__Guyane
GG.6417213,St Pierre du Bois__St Pierre du Bois
GG.6417214,Torteval__Torteval
GG.6417215,Saint Saviour__Saint Saviour
GG.6417223,Forest__Forest
GG.6417224,St Martin__St Martin
GG.6417226,Saint Andrew__Saint Andrew
GG.6417228,St Peter Port__St Peter Port
GG.6417229,Castel__Castel
GG.6417230,Vale__Vale
GG.6417233,St Sampson__St Sampson
GG.8989934,Alderney__Alderney
GH.09,Western__Western
GH.08,Volta__Volta
GH.11,Upper West__Upper West
GH.10,Upper East__Upper East
GH.06,Northern__Northern
GH.01,Greater Accra__Greater Accra
GH.05,Eastern__Eastern
GH.04,Central__Central
GH.03,Brong-Ahafo__Brong-Ahafo
GH.02,Ashanti__Ashanti
GL.05,Qaasuitsup__Qaasuitsup
GL.04,Kujalleq__Kujalleq
GL.06,Qeqqata__Qeqqata
GL.07,Sermersooq__Sermersooq
GM.05,Western__Western
GM.04,Upper River__Upper River
GM.07,North Bank__North Bank
GM.03,Central River__Central River
GM.02,Lower River__Lower River
GM.01,Banjul__Banjul
GN.04,Conakry__Conakry
GN.B,Boke__Boke
GN.F,Faranah__Faranah
GN.K,Kankan__Kankan
GN.D,Kindia__Kindia
GN.L,Labe__Labe
GN.M,Mamou__Mamou
GN.N,Nzerekore__Nzerekore
GP.GP,Guadeloupe__Guadeloupe
GQ.03,Annobon__Annobon
GQ.04,Bioko Norte__Bioko Norte
GQ.05,Bioko Sur__Bioko Sur
GQ.06,Centro Sur__Centro Sur
GQ.07,Kie-Ntem__Kié-Ntem
GQ.08,Litoral__Litoral
GQ.09,Wele-Nzas__Wele-Nzas
GR.736572,Mount Athos__Mount Athos
GR.ESYE31,Attica__Attica
GR.ESYE24,Central Greece__Central Greece
GR.ESYE12,Central Macedonia__Central Macedonia
GR.ESYE43,Crete__Crete
GR.ESYE11,East Macedonia and Thrace__East Macedonia and Thrace
GR.ESYE21,Epirus__Epirus
GR.ESYE22,Ionian Islands__Ionian Islands
GR.ESYE41,North Aegean__North Aegean
GR.ESYE25,Peloponnese__Peloponnese
GR.ESYE42,South Aegean__South Aegean
GR.ESYE14,Thessaly__Thessaly
GR.ESYE23,West Greece__West Greece
GR.ESYE13,West Macedonia__West Macedonia
GT.22,Zacapa__Zacapa
GT.21,Totonicapan__Totonicapán
GT.20,Suchitepeque__Suchitepeque
GT.19,Solola__Sololá
GT.18,Santa Rosa__Santa Rosa
GT.17,San Marcos__San Marcos
GT.16,Sacatepequez__Sacatepéquez
GT.15,Retalhuleu__Retalhuleu
GT.14,Quiche__Quiché
GT.13,Quetzaltenango__Quetzaltenango
GT.12,Peten__Petén
GT.11,Jutiapa__Jutiapa
GT.10,Jalapa__Jalapa
GT.09,Izabal__Izabal
GT.08,Huehuetenango__Huehuetenango
GT.07,Guatemala__Guatemala
GT.06,Escuintla__Escuintla
GT.05,El Progreso__El Progreso
GT.04,Chiquimula__Chiquimula
GT.03,Chimaltenango__Chimaltenango
GT.02,Baja Verapaz__Baja Verapaz
GT.01,Alta Verapaz__Alta Verapaz
GU.PI,Piti__Piti
GU.SR,Santa Rita__Santa Rita
GU.SJ,Sinajana__Sinajana
GU.TF,Talofofo__Talofofo
GU.TM,Tamuning__Tamuning
GU.UM,Umatac__Umatac
GU.YG,Yigo__Yigo
GU.YN,Yona__Yona
GU.ME,Merizo__Merizo
GU.MA,Mangilao__Mangilao
GU.AH,Agana Heights__Agana Heights
GU.CP,Chalan Pago-Ordot__Chalan Pago-Ordot
GU.AS,Asan__Asan
GU.AT,Agat__Agat
GU.DD,Dededo__Dededo
GU.BA,Barrigada__Barrigada
GU.AN,Hagatna__Hagatna
GU.IN,Inarajan__Inarajan
GU.MT,Mongmong-Toto-Maite__Mongmong-Toto-Maite
GW.07,Tombali__Tombali
GW.02,Quinara__Quinara
GW.04,Oio__Oio
GW.10,Gabu__Gabú
GW.06,Cacheu__Cacheu
GW.05,Bolama and Bijagos__Bolama and Bijagos
GW.11,Bissau__Bissau
GW.12,Biombo__Biombo
GW.01,Bafata__Bafatá
GY.19,Upper Takutu-Upper Essequibo__Upper Takutu-Upper Essequibo
GY.18,Upper Demerara-Berbice__Upper Demerara-Berbice
GY.17,Potaro-Siparuni__Potaro-Siparuni
GY.16,Pomeroon-Supenaam__Pomeroon-Supenaam
GY.15,Mahaica-Berbice__Mahaica-Berbice
GY.14,Essequibo Islands-West Demerara__Essequibo Islands-West Demerara
GY.13,East Berbice-Corentyne__East Berbice-Corentyne
GY.12,Demerara-Mahaica__Demerara-Mahaica
GY.11,Cuyuni-Mazaruni__Cuyuni-Mazaruni
GY.10,Barima-Waini__Barima-Waini
HK.NYL,Yuen Long__Yuen Long
HK.NTW,Tsuen Wan__Tsuen Wan
HK.NTP,Tai Po__Tai Po
HK.NSK,Sai Kung__Sai Kung
HK.NIS,Islands__Islands
HK.HCW,Central and Western__Central and Western
HK.HWC,Wanchai__Wanchai
HK.HEA,Eastern__Eastern
HK.HSO,Southern__Southern
HK.KYT,Yau Tsim Mong__Yau Tsim Mong
HK.KSS,Sham Shui Po__Sham Shui Po
HK.KKC,Kowloon City__Kowloon City
HK.KWT,Wong Tai Sin__Wong Tai Sin
HK.KKT,Kwun Tong__Kwun Tong
HK.NKT,Kwai Tsing__Kwai Tsing
HK.NTM,Tuen Mun__Tuen Mun
HK.NNO,North__North
HK.NST,Sha Tin__Sha Tin
HN.18,Yoro__Yoro
HN.17,Valle__Valle
HN.16,Santa Barbara__Santa Bárbara
HN.15,Olancho__Olancho
HN.14,Ocotepeque__Ocotepeque
HN.13,Lempira__Lempira
HN.12,La Paz__La Paz
HN.11,Bay Islands__Bay Islands
HN.10,Intibuca__Intibucá
HN.09,Gracias a Dios__Gracias a Dios
HN.08,Francisco Morazan__Francisco Morazán
HN.07,El Paraiso__El Paraíso
HN.06,Cortes__Cortés
HN.05,Copan__Copán
HN.04,Comayagua__Comayagua
HN.03,Colon__Colón
HN.02,Choluteca__Choluteca
HN.01,Atlantida__Atlántida
HR.01,Bjelovarsko-Bilogorska__Bjelovarsko-Bilogorska
HR.02,Slavonski Brod-Posavina__Slavonski Brod-Posavina
HR.03,Dubrovacko-Neretvanska__Dubrovačko-Neretvanska
HR.04,Istria__Istria
HR.05,Karlovacka__Karlovačka
HR.06,Koprivnicko-Krizevacka__Koprivničko-Križevačka
HR.07,Krapinsko-Zagorska__Krapinsko-Zagorska
HR.08,Licko-Senjska__Ličko-Senjska
HR.09,Medimurska__Međimurska
HR.10,Osjecko-Baranjska__Osječko-Baranjska
HR.11,Pozesko-Slavonska__Požeško-Slavonska
HR.12,Primorsko-Goranska__Primorsko-Goranska
HR.13,Sibensko-Kniniska__Šibensko-Kniniska
HR.14,Sisacko-Moslavacka__Sisačko-Moslavačka
HR.15,Split-Dalmatia__Split-Dalmatia
HR.16,Varazdinska__Varaždinska
HR.18,Vukovar-Sirmium__Vukovar-Sirmium
HR.19,Zadarska__Zadarska
HR.20,Zagrebacka__Zagrebačka
HR.21,City of Zagreb__City of Zagreb
HR.17,Virovitick-Podravska__Virovitičk-Podravska
HT.13,Sud-Est__Sud-Est
HT.12,Sud__Sud
HT.11,Ouest__Ouest
HT.03,Nord-Ouest__Nord-Ouest
HT.10,Nord-Est__Nord-Est
HT.09,Nord__Nord
HT.14,Grandans__GrandʼAnse
HT.07,Centre__Centre
HT.06,Artibonite__Artibonite
HT.15,Nippes__Nippes
HU.18,Szabolcs-Szatmar-Bereg__Szabolcs-Szatmár-Bereg
HU.20,Jasz-Nagykun-Szolnok__Jász-Nagykun-Szolnok
HU.11,Heves__Heves
HU.10,Hajdu-Bihar__Hajdú-Bihar
HU.06,Csongrad__Csongrád
HU.04,Borsod-Abauj-Zemplen__Borsod-Abaúj-Zemplén
HU.03,Bekes__Bekes
HU.24,Zala__Zala
HU.23,Veszprem__Veszprém
HU.22,Vas__Vas
HU.21,Tolna__Tolna
HU.17,Somogy__Somogy
HU.16,Pest__Pest
HU.14,Nograd__Nógrád
HU.12,Komarom-Esztergom__Komárom-Esztergom
HU.09,Gyor-Moson-Sopron__Győr-Moson-Sopron
HU.08,Fejer__Fejér
HU.05,Budapest__Budapest
HU.02,Baranya__Baranya
HU.01,Bacs-Kiskun__Bács-Kiskun
ID.26,North Sumatra__North Sumatra
ID.01,Aceh__Aceh
ID.10,Yogyakarta__Yogyakarta
ID.32,South Sumatra__South Sumatra
ID.24,West Sumatra__West Sumatra
ID.31,North Sulawesi__North Sulawesi
ID.22,Southeast Sulawesi__Southeast Sulawesi
ID.21,Central Sulawesi__Central Sulawesi
ID.38,South Sulawesi__South Sulawesi
ID.37,Riau__Riau
ID.18,East Nusa Tenggara__East Nusa Tenggara
ID.17,West Nusa Tenggara__West Nusa Tenggara
ID.28,Maluku__Maluku
ID.15,Lampung__Lampung
ID.14,East Kalimantan__East Kalimantan
ID.13,Central Kalimantan__Central Kalimantan
ID.12,South Kalimantan__South Kalimantan
ID.11,West Kalimantan__West Kalimantan
ID.08,East Java__East Java
ID.07,Central Java__Central Java
ID.30,West Java__West Java
ID.05,Jambi__Jambi
ID.04,Jakarta__Jakarta
ID.36,Papua__Papua
ID.03,Bengkulu__Bengkulu
ID.02,Bali__Bali
ID.33,Banten__Banten
ID.34,Gorontalo__Gorontalo
ID.35,Bangka-Belitung Islands__Bangka–Belitung Islands
ID.29,North Maluku__North Maluku
ID.39,West Papua__West Papua
ID.41,West Sulawesi__West Sulawesi
ID.40,Riau Islands__Riau Islands
ID.42,North Kalimantan__North Kalimantan
IE.C,Connaught__Connaught
IE.L,Leinster__Leinster
IE.M,Munster__Munster
IE.U,Ulster__Ulster
IL.06,Jerusalem__Jerusalem
IL.05,Tel Aviv__Tel Aviv
IL.04,Haifa__Haifa
IL.03,Northern District__Northern District
IL.02,Central District__Central District
IL.01,Southern District__Southern District
IL.WE,Judea and Samaria Area__IL.WE
IM.9782164,Andreas__Andreas
IM.9782165,Arbory__Arbory
IM.9782166,Ballaugh__Ballaugh
IM.9782167,Braddan__Braddan
IM.9782168,Bride__Bride
IM.9782169,Castletown__Castletown
IM.9782170,Douglas__Douglas
IM.9782171,German__German
IM.9782172,Jurby__Jurby
IM.9782173,Laxey__Laxey
IM.9782176,Lezayre__Lezayre
IM.9782180,Lonan__Lonan
IM.9782182,Malew__Malew
IM.9782183,Marown__Marown
IM.9782184,Maughold__Maughold
IM.9782185,Michael__Michael
IM.9782186,Onchan__Onchan
IM.9782187,Patrick__Patrick
IM.9782188,Peel__Peel
IM.9782189,Port Erin__Port Erin
IM.9782190,Port St Mary__Port St Mary
IM.9782191,Ramsey__Ramsey
IM.9782192,Rushen__Rushen
IM.9782193,Santon__Santon
IN.28,West Bengal__West Bengal
IN.36,Uttar Pradesh__Uttar Pradesh
IN.26,Tripura__Tripura
IN.40,Telangana__Telangana
IN.25,Tamil Nadu__Tamil Nadu
IN.29,Sikkim__Sikkim
IN.24,Rajasthan__Rajasthan
IN.23,Punjab__Punjab
IN.22,Puducherry__Puducherry
IN.21,Odisha__Odisha
IN.20,Nagaland__Nagaland
IN.31,Mizoram__Mizoram
IN.18,Meghalaya__Meghalaya
IN.17,Manipur__Manipur
IN.16,Maharashtra__Maharashtra
IN.35,Madhya Pradesh__Madhya Pradesh
IN.14,Laccadives__Laccadives
IN.13,Kerala__Kerala
IN.19,Karnataka__Karnataka
IN.12,Jammu and Kashmir__Jammu and Kashmir
IN.11,Himachal Pradesh__Himachal Pradesh
IN.10,Haryana__Haryana
IN.09,Gujarat__Gujarat
IN.32,Daman and Diu__Daman and Diu
IN.33,Goa__Goa
IN.07,NCT__NCT
IN.06,Dadra and Nagar Haveli__Dadra and Nagar Haveli
IN.05,Chandigarh__Chandigarh
IN.34,Bihar__Bihar
IN.03,Assam__Assam
IN.30,Arunachal Pradesh__Arunachal Pradesh
IN.02,Andhra Pradesh__Andhra Pradesh
IN.01,Andaman and Nicobar__Andaman and Nicobar
IN.37,Chhattisgarh__Chhattisgarh
IN.38,Jharkhand__Jharkhand
IN.39,Uttarakhand__Uttarakhand
IQ.02,Basra__Basra
IQ.16,Wasit__Wāsiţ
IQ.18,Salah ad Din__Salah ad Din
IQ.15,Nineveh__Nineveh
IQ.14,Maysan__Maysan
IQ.12,Muhafazat Karbala'__Karbalāʼ
IQ.11,Arbil__Arbīl
IQ.10,Diyala__Diyālá
IQ.09,Dhi Qar__Dhi Qar
IQ.08,Dahuk__Dahūk
IQ.07,Baghdad__Baghdad
IQ.06,Babil__Bābil
IQ.13,Kirkuk__Kirkuk
IQ.05,As Sulaymaniyah__As Sulaymānīyah
IQ.17,An Najaf__An Najaf
IQ.04,Al Qadisiyah__Al Qādisīyah
IQ.03,Al Muthanna__Al Muthanná
IQ.01,Anbar__Anbar
IR.26,Tehran__Tehrān
IR.36,Zanjan__Zanjan
IR.40,Yazd__Yazd
IR.25,Semnan__Semnān
IR.35,Mazandaran__Māzandarān
IR.34,Markazi__Markazi
IR.23,Lorestan__Lorestān
IR.16,Kordestan__Kordestān
IR.05,Kohgiluyeh va Buyer Ahmad__Kohgīlūyeh va Būyer Aḩmad
IR.15,Khuzestan__Khuzestan
IR.13,Kermanshah__Kermānshāh
IR.29,Kerman__Kerman
IR.10,Ilam__Īlām
IR.11,Hormozgan__Hormozgan
IR.09,Hamadan__Hamadān
IR.08,Gilan__Gīlān
IR.07,Fars__Fars
IR.03,Chaharmahal and Bakhtiari__Chaharmahal and Bakhtiari
IR.22,Bushehr__Bushehr
IR.33,East Azerbaijan__East Azerbaijan
IR.01,Azarbayjan-e Gharbi__Āz̄ārbāyjān-e Gharbī
IR.32,Ardabil__Ardabīl
IR.28,Isfahan__Isfahan
IR.37,Golestan__Golestān
IR.38,Qazvin__Qazvīn
IR.39,Qom__Qom
IR.04,Sistan and Baluchestan__Sistan and Baluchestan
IR.41,Khorasan-e Jonubi__Khorāsān-e Jonūbī
IR.42,Razavi Khorasan__Razavi Khorasan
IR.43,Khorasan-e Shomali__Khorāsān-e Shomālī
IR.44,Alborz__Alborz
IS.41,Northwest__Northwest
IS.40,Northeast__Northeast
IS.38,East__East
IS.42,South__South
IS.39,Capital Region__Capital Region
IS.43,Southern Peninsula__Southern Peninsula
IS.45,West__West
IS.44,Westfjords__Westfjords
IT.15,Sicily__Sicily
IT.14,Sardinia__Sardinia
IT.03,Calabria__Calabria
IT.20,Veneto__Veneto
IT.19,Aosta Valley__Aosta Valley
IT.18,Umbria__Umbria
IT.17,Trentino-Alto Adige__Trentino-Alto Adige
IT.16,Tuscany__Tuscany
IT.13,Apulia__Apulia
IT.12,Piedmont__Piedmont
IT.11,Molise__Molise
IT.10,The Marches__The Marches
IT.09,Lombardy__Lombardy
IT.08,Liguria__Liguria
IT.07,Latium__Latium
IT.06,Friuli Venezia Giulia__Friuli Venezia Giulia
IT.05,Emilia-Romagna__Emilia-Romagna
IT.04,Campania__Campania
IT.02,Basilicate__Basilicate
IT.01,Abruzzo__Abruzzo
JE.3237072,St Clement__St Clement
JE.3237073,St Saviour__St Saviour
JE.3237200,St. Brelade__St. Brelade
JE.3237203,Grouville__Grouville
JE.3237212,St Mary__St Mary
JE.3237214,St Lawrence__St Lawrence
JE.3237221,St Peter__St Peter
JE.3237229,St Ouen__St Ouen
JE.3237497,St John__St John
JE.3237530,Trinity__Trinity
JE.3237716,St Martin__St Martîn
JE.3237864,St Helier__St Helier
JM.16,Westmoreland__Westmoreland
JM.15,Trelawny__Trelawny
JM.14,St. Thomas__St. Thomas
JM.13,St. Mary__St. Mary
JM.12,St. James__St. James
JM.11,St. Elizabeth__St. Elizabeth
JM.10,Saint Catherine__Saint Catherine
JM.09,St Ann__St Ann
JM.08,St. Andrew__St. Andrew
JM.07,Portland__Portland
JM.04,Manchester__Manchester
JM.17,Kingston__Kingston
JM.02,Hanover__Hanover
JM.01,Clarendon__Clarendon
JO.19,Ma'an__Ma’an
JO.18,Irbid__Irbid
JO.17,Zarqa__Zarqa
JO.12,Tafielah__Tafielah
JO.16,Amman__Amman
JO.15,Mafraq__Mafraq
JO.09,Karak__Karak
JO.02,Balqa__Balqa
JO.20,Ajlun__Ajlun
JO.22,Jerash__Jerash
JO.21,Aqaba__Aqaba
JO.23,Madaba__Madaba
JP.46,Yamanashi__Yamanashi
JP.45,Yamaguchi__Yamaguchi
JP.43,Wakayama__Wakayama
JP.42,Toyama__Toyama
JP.41,Tottori__Tottori
JP.40,Tokyo__Tokyo
JP.39,Tokushima__Tokushima
JP.38,Tochigi__Tochigi
JP.37,Shizuoka__Shizuoka
JP.36,Shimane__Shimane
JP.35,Shiga__Shiga
JP.34,Saitama__Saitama
JP.33,Saga__Saga
JP.32,Osaka__Ōsaka
JP.47,Okinawa__Okinawa
JP.31,Okayama__Okayama
JP.30,Oita__Oita
JP.29,Niigata__Niigata
JP.28,Nara__Nara
JP.27,Nagasaki__Nagasaki
JP.26,Nagano__Nagano
JP.25,Miyazaki__Miyazaki
JP.23,Mie__Mie
JP.22,Kyoto__Kyoto
JP.21,Kumamoto__Kumamoto
JP.20,Kochi__Kochi
JP.19,Kanagawa__Kanagawa
JP.18,Kagoshima__Kagoshima
JP.17,Kagawa__Kagawa
JP.15,Ishikawa__Ishikawa
JP.13,Hyogo__Hyōgo
JP.11,Hiroshima__Hiroshima
JP.10,Gunma__Gunma
JP.09,Gifu__Gifu
JP.07,Fukuoka__Fukuoka
JP.06,Fukui__Fukui
JP.05,Ehime__Ehime
JP.01,Aichi__Aichi
JP.44,Yamagata__Yamagata
JP.24,Miyagi__Miyagi
